time,viseme,voice,exactTeacher,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U
4.65067,0,0.06687,1,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.67200,0,0.06042,1,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
4.69333,0,0.06631,1,0.47291,0.05241,0.02436,0.09158,0.00926,0.06121,0.02608,0.03111,0.01000,0.00613,0.01813,0.10201,0.02776,0.00270,0.06436
4.71467,0,0.07510,1,0.34335,0.04839,0.06745,0.12836,0.00981,0.06443,0.02069,0.05958,0.01145,0.00617,0.03270,0.12095,0.02437,0.00284,0.05944
4.73600,2,0.09065,1,0.23908,0.03608,0.27833,0.13886,0.00830,0.05156,0.01458,0.04672,0.00821,0.00512,0.02376,0.08781,0.01709,0.00204,0.04245
4.75733,2,0.08967,1,0.18133,0.04672,0.29463,0.18120,0.01014,0.04740,0.01138,0.04020,0.01006,0.00659,0.02351,0.07740,0.01445,0.00265,0.05233
4.77867,2,0.28977,1,0.12524,0.07288,0.20651,0.20346,0.00797,0.10569,0.00840,0.02778,0.03784,0.01155,0.02710,0.05709,0.03087,0.00223,0.07540
4.80000,3,0.45247,1,0.08645,0.05057,0.14309,0.20373,0.00583,0.09248,0.00599,0.01918,0.02698,0.01430,0.16467,0.04530,0.05777,0.00168,0.08198
4.82133,10,0.43720,1,0.05968,0.03496,0.10339,0.14550,0.00443,0.06393,0.00415,0.01327,0.01918,0.01793,0.35640,0.03346,0.08282,0.00119,0.05971
4.84267,10,0.38541,1,0.04151,0.02561,0.21059,0.10501,0.00945,0.04473,0.00315,0.00919,0.01339,0.01311,0.39002,0.02396,0.06731,0.00086,0.04212
4.86400,2,0.34843,1,0.02909,0.02061,0.37966,0.10023,0.04212,0.03470,0.00506,0.00776,0.00936,0.00925,0.26949,0.01654,0.04647,0.00060,0.02911
4.88533,2,0.32103,1,0.02045,0.01562,0.54584,0.07366,0.03884,0.02463,0.00431,0.00812,0.00655,0.01103,0.18599,0.01141,0.03246,0.00042,0.02065
4.90667,2,0.45895,1,0.01412,0.01121,0.38646,0.05110,0.02695,0.01874,0.00299,0.00562,0.00462,0.30033,0.12925,0.00805,0.02296,0.00162,0.01600
4.92800,9,0.56198,1,0.00975,0.00779,0.26685,0.03528,0.01862,0.01315,0.00207,0.00388,0.00332,0.50171,0.09101,0.01179,0.01913,0.00325,0.01240
4.94933,9,0.57093,1,0.00673,0.00540,0.18413,0.02434,0.01286,0.00909,0.00143,0.00268,0.00232,0.56861,0.10722,0.05011,0.01394,0.00250,0.00864
4.97067,9,0.56372,1,0.00464,0.00380,0.12708,0.01680,0.00888,0.00633,0.00100,0.00185,0.00171,0.40713,0.22442,0.17309,0.01379,0.00339,0.00610
4.99200,9,0.53263,1,0.00321,0.01662,0.08777,0.01160,0.00623,0.04505,0.00084,0.00136,0.22759,0.28094,0.16216,0.13879,0.01129,0.00236,0.00422
5.01333,8,0.46595,1,0.00223,0.01246,0.06336,0.00841,0.01347,0.19576,0.01399,0.02107,0.25507,0.19385,0.11200,0.09597,0.00781,0.00163,0.00291
5.03467,5,0.39529,1,0.00158,0.00922,0.10062,0.02134,0.03386,0.32489,0.01745,0.02746,0.17765,0.13377,0.07729,0.06633,0.00540,0.00113,0.00201
5.05600,5,0.34838,1,0.00111,0.00641,0.07035,0.01661,0.03637,0.45991,0.06808,0.01979,0.12260,0.09231,0.05334,0.04578,0.00516,0.00078,0.00139
5.07733,5,0.42211,1,0.00082,0.00442,0.04856,0.01148,0.02658,0.42230,0.04705,0.01371,0.08701,0.06389,0.13237,0.03326,0.10589,0.00055,0.00210
5.09867,5,0.45075,1,0.00063,0.00306,0.03351,0.00796,0.01862,0.29632,0.03250,0.00947,0.06226,0.04426,0.25576,0.05142,0.18182,0.00041,0.00201
5.12000,10,0.46060,1,0.00047,0.00229,0.02354,0.00553,0.01622,0.20517,0.02253,0.00654,0.06114,0.03093,0.31881,0.05598,0.24636,0.00055,0.00395
5.14133,10,0.48029,1,0.00038,0.00314,0.03268,0.00501,0.01901,0.18855,0.01616,0.00763,0.12628,0.02308,0.27040,0.04644,0.24321,0.00129,0.01674
5.16267,12,0.46787,1,0.00029,0.00791,0.02414,0.00613,0.01506,0.20909,0.01121,0.02660,0.17470,0.01627,0.19880,0.03564,0.25116,0.00100,0.02200
5.18400,7,0.41193,1,0.00027,0.00576,0.01735,0.00663,0.02227,0.14925,0.00794,0.28386,0.13909,0.01130,0.13892,0.02463,0.17474,0.00070,0.01729
5.20533,7,0.37511,1,0.00031,0.00399,0.01292,0.00822,0.01700,0.10405,0.00565,0.49781,0.09602,0.00784,0.09598,0.01701,0.12069,0.00048,0.01203
5.22667,7,0.34419,1,0.00057,0.00276,0.00962,0.01066,0.01552,0.07230,0.00395,0.64272,0.06635,0.00543,0.06639,0.01175,0.08332,0.00035,0.00831
5.24800,7,0.31203,1,0.00073,0.00203,0.00789,0.01356,0.01364,0.05462,0.00275,0.73324,0.04645,0.00379,0.04818,0.00859,0.05836,0.00038,0.00580
5.26933,7,0.36370,1,0.00540,0.00445,0.00815,0.01376,0.01146,0.05160,0.00196,0.62837,0.03784,0.00461,0.15035,0.01305,0.05589,0.00516,0.00796
5.29067,7,0.46792,1,0.00380,0.00313,0.00663,0.01556,0.00803,0.03646,0.00141,0.44137,0.02699,0.01565,0.12487,0.22640,0.06474,0.01892,0.00604
5.31200,7,0.48689,1,0.00266,0.00230,0.00462,0.01095,0.00655,0.02520,0.00106,0.30532,0.03168,0.02129,0.13908,0.28262,0.13194,0.02866,0.00605
5.33333,11,0.46532,1,0.00189,0.04463,0.01786,0.00780,0.00573,0.02070,0.00075,0.21078,0.17402,0.01795,0.10641,0.21722,0.12928,0.02348,0.02150
5.35467,8,0.45775,1,0.00131,0.15963,0.01443,0.00561,0.00479,0.01822,0.00052,0.14555,0.28917,0.01247,0.07452,0.15028,0.08993,0.01656,0.01701
5.37600,1,0.46705,1,0.00091,0.32799,0.01064,0.00412,0.00792,0.01292,0.00036,0.10045,0.28516,0.00869,0.05155,0.10370,0.06208,0.01145,0.01205
5.39733,1,0.48836,1,0.00065,0.49611,0.00770,0.00394,0.01478,0.00908,0.00025,0.06933,0.22247,0.00695,0.03607,0.07158,0.04290,0.00792,0.01028
5.41867,1,0.55467,1,0.00048,0.41779,0.00535,0.00358,0.01021,0.00630,0.00018,0.04784,0.35694,0.00565,0.03745,0.05101,0.04235,0.00595,0.00893
5.44000,8,0.55411,1,0.00037,0.28881,0.00371,0.00266,0.00706,0.00437,0.00014,0.03302,0.39905,0.03111,0.06034,0.03776,0.06934,0.00523,0.05703
5.46133,8,0.55088,1,0.00026,0.19954,0.00258,0.00188,0.00495,0.00305,0.00017,0.02279,0.30955,0.03237,0.10033,0.04698,0.19990,0.00399,0.07167
5.48267,12,0.54556,1,0.00020,0.13847,0.00215,0.00146,0.00360,0.00265,0.00153,0.01579,0.22109,0.09889,0.09124,0.09697,0.25998,0.00505,0.06093
5.50400,12,0.51501,1,0.00018,0.09560,0.00240,0.00112,0.03540,0.01171,0.04532,0.02174,0.15540,0.06937,0.10734,0.09399,0.31272,0.00405,0.04369
5.52533,12,0.44743,1,0.00031,0.06618,0.00189,0.00095,0.13132,0.08990,0.12027,0.01509,0.10752,0.04804,0.07791,0.07400,0.23355,0.00283,0.03024
5.54667,6,0.38070,1,0.00027,0.04572,0.00145,0.00072,0.13211,0.06573,0.34386,0.01314,0.07419,0.03316,0.05422,0.05119,0.16141,0.00195,0.02087
5.56800,6,0.33892,1,0.00024,0.03156,0.00104,0.00053,0.11062,0.04637,0.51666,0.01785,0.05120,0.02290,0.03745,0.03535,0.11249,0.00135,0.01440
5.58933,6,0.36179,1,0.00066,0.02190,0.00074,0.00072,0.09984,0.03418,0.59442,0.01339,0.03567,0.01628,0.02917,0.02457,0.11734,0.00094,0.01019
5.61067,6,0.47002,1,0.00093,0.01519,0.00051,0.00066,0.06982,0.02552,0.51520,0.00928,0.02471,0.01228,0.15658,0.02926,0.12549,0.00072,0.01386
5.63200,6,0.53328,1,0.00090,0.01061,0.00036,0.00053,0.04844,0.01815,0.36458,0.00643,0.01775,0.00942,0.21498,0.03637,0.25068,0.00055,0.02027
5.65333,10,0.54109,1,0.00064,0.00738,0.00025,0.00037,0.03345,0.01266,0.25169,0.00444,0.02478,0.00661,0.30731,0.03594,0.29850,0.00039,0.01559
5.67467,8,0.52410,1,0.00044,0.00547,0.00017,0.00026,0.02318,0.02201,0.17369,0.00306,0.26034,0.00458,0.23262,0.02776,0.23503,0.00027,0.01111
5.69600,8,0.48774,1,0.00043,0.00397,0.00015,0.00051,0.02224,0.04186,0.12020,0.00226,0.45521,0.00317,0.16063,0.01917,0.16235,0.00019,0.00767
5.71733,8,0.42263,1,0.00491,0.00340,0.00041,0.00094,0.18901,0.04974,0.08409,0.00201,0.42162,0.00220,0.11086,0.01323,0.11212,0.00016,0.00531
5.73867,4,0.33344,1,0.01028,0.00929,0.00044,0.00315,0.38789,0.03963,0.05862,0.00518,0.31710,0.00156,0.07654,0.00913,0.07741,0.00012,0.00367
5.76000,4,0.26307,1,0.01563,0.03697,0.00059,0.00534,0.48943,0.04773,0.04130,0.00950,0.23693,0.00109,0.05292,0.00634,0.05351,0.00015,0.00256
5.78133,4,0.20755,1,0.03840,0.07292,0.00108,0.00807,0.50220,0.04504,0.02929,0.01036,0.20785,0.00104,0.03814,0.00461,0.03781,0.00082,0.00237
5.80267,4,0.16375,1,0.08245,0.11856,0.00264,0.01890,0.47317,0.03463,0.02069,0.01808,0.16759,0.00092,0.02835,0.00395,0.02699,0.00100,0.00207
5.82400,4,0.12919,1,0.17148,0.12652,0.00412,0.01816,0.42905,0.03526,0.01563,0.01633,0.12358,0.00104,0.02195,0.00833,0.02379,0.00262,0.00214
