time,viseme,voice,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U,avr_sil,avr_PP,avr_FF,avr_TH,avr_DD,avr_kk,avr_CH,avr_SS,avr_nn,avr_RR,avr_aa,avr_E,avr_I,avr_O,avr_U
0.29867,0,0.00260,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.32000,0,0.00205,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.34133,0,0.00162,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.36267,0,0.00128,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.38400,0,0.00101,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.40533,0,0.00080,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.42667,0,0.00063,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.44800,0,0.00050,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.46933,0,0.00039,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.49067,0,0.00031,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.51200,0,0.00024,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.53333,0,0.00457,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.55467,0,0.01503,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.57600,0,0.01500,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.59733,0,0.02177,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.61867,0,0.05876,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.64000,0,0.06413,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.66133,0,0.06633,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.68267,0,0.11639,0.43076,0.02634,0.03574,0.05444,0.03049,0.03666,0.06498,0.01779,0.01200,0.00635,0.01342,0.02928,0.20934,0.00610,0.02632,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.70400,0,0.15702,0.29965,0.02391,0.09724,0.08039,0.02728,0.10879,0.05976,0.07188,0.00877,0.00459,0.01133,0.02491,0.15718,0.00484,0.01949,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.72533,2,0.15104,0.20961,0.02156,0.22264,0.11946,0.05042,0.08650,0.04980,0.06085,0.00737,0.00792,0.01276,0.02008,0.11087,0.00536,0.01480,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.74667,2,0.13969,0.16509,0.02416,0.22848,0.09320,0.06795,0.10777,0.07532,0.05292,0.01177,0.03441,0.01572,0.01846,0.08341,0.00562,0.01571,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.76800,0,0.12764,0.28209,0.02264,0.18303,0.07585,0.06070,0.10119,0.06569,0.04593,0.01620,0.02728,0.01315,0.01639,0.06112,0.00557,0.02318,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.78933,0,0.11633,0.46606,0.01737,0.13313,0.05579,0.04492,0.07570,0.04757,0.03421,0.01265,0.01945,0.01046,0.01411,0.04335,0.00471,0.02052,0.28731,0.00000,0.33376,0.00000,0.09615,0.00000,0.00000,0.00000,0.00000,0.07774,0.11026,0.00000,0.09478,0.00000,0.00000
0.81067,0,0.10600,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08255,0.00000,0.46047,0.00000,0.10724,0.00000,0.00000,0.00000,0.00000,0.10202,0.12748,0.00000,0.12024,0.00000,0.00000
0.83200,0,0.09811,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73640,0.00000,0.13230,0.00000,0.03081,0.00000,0.00000,0.00000,0.00000,0.02931,0.03663,0.00000,0.03455,0.00000,0.00000
0.85333,0,0.09519,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.77555,0.00000,0.11265,0.00000,0.02624,0.00000,0.00000,0.00000,0.00000,0.02496,0.03119,0.00000,0.02942,0.00000,0.00000
0.87467,0,0.09339,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.85960,0.00000,0.07046,0.00000,0.01641,0.00000,0.00000,0.00000,0.00000,0.01561,0.01951,0.00000,0.01840,0.00000,0.00000
0.89600,0,0.09511,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93995,0.00000,0.03014,0.00000,0.00702,0.00000,0.00000,0.00000,0.00000,0.00668,0.00834,0.00000,0.00787,0.00000,0.00000
0.91733,0,0.10127,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98275,0.00000,0.00866,0.00000,0.00202,0.00000,0.00000,0.00000,0.00000,0.00192,0.00240,0.00000,0.00226,0.00000,0.00000
0.93867,0,0.10052,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99504,0.00000,0.00249,0.00000,0.00058,0.00000,0.00000,0.00000,0.00000,0.00055,0.00069,0.00000,0.00065,0.00000,0.00000
0.96000,0,0.09752,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99858,0.00000,0.00071,0.00000,0.00017,0.00000,0.00000,0.00000,0.00000,0.00016,0.00020,0.00000,0.00019,0.00000,0.00000
0.98133,0,0.09441,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99959,0.00000,0.00021,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00005,0.00006,0.00000,0.00005,0.00000,0.00000
1.00267,0,0.09173,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99988,0.00000,0.00006,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00002,0.00000,0.00000
1.02400,0,0.08642,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99997,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.04533,0,0.08025,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.06667,0,0.07308,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.08800,0,0.06968,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.10933,0,0.06879,0.46933,0.03721,0.01484,0.06423,0.00993,0.05675,0.02149,0.02433,0.01333,0.00553,0.01611,0.15570,0.05816,0.00580,0.04727,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.13067,0,0.06026,0.39094,0.03900,0.01674,0.06464,0.01034,0.06601,0.02330,0.02225,0.01271,0.00675,0.01607,0.21026,0.06944,0.00506,0.04648,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.15200,0,0.05117,0.38308,0.03916,0.01691,0.07052,0.01084,0.06970,0.02265,0.02284,0.01274,0.00635,0.01409,0.20972,0.07551,0.00436,0.04154,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.17333,0,0.04584,0.37314,0.03998,0.01600,0.07016,0.01151,0.06940,0.02268,0.02301,0.01429,0.00585,0.01295,0.20855,0.09204,0.00377,0.03667,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.19467,0,0.06134,0.26966,0.02989,0.06329,0.09349,0.01546,0.06396,0.02032,0.14803,0.01141,0.00431,0.01100,0.16777,0.07216,0.00274,0.02651,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.21600,3,0.24706,0.18727,0.02374,0.07686,0.29659,0.01120,0.04592,0.01411,0.10866,0.00872,0.00387,0.02577,0.12065,0.05534,0.00193,0.01938,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.23733,3,0.55839,0.12923,0.01670,0.05490,0.38324,0.00790,0.03367,0.00976,0.07510,0.00637,0.00510,0.08788,0.08624,0.08668,0.00148,0.01575,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.25867,10,0.55548,0.08917,0.01153,0.03814,0.26576,0.00549,0.02324,0.00673,0.05182,0.00442,0.01298,0.33318,0.06015,0.08492,0.00119,0.01128,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.28000,10,0.51846,0.06154,0.00797,0.08565,0.18342,0.00379,0.01605,0.00465,0.03576,0.00306,0.00951,0.47417,0.04153,0.06423,0.00083,0.00783,0.38855,0.00000,0.00000,0.29597,0.11463,0.00000,0.00000,0.00000,0.11352,0.00000,0.08733,0.00000,0.00000,0.00000,0.00000
1.30133,2,0.50535,0.04251,0.00551,0.34766,0.12663,0.00262,0.01121,0.00321,0.02468,0.00212,0.00698,0.34752,0.02867,0.04470,0.00057,0.00541,0.20038,0.00000,0.00000,0.39140,0.14084,0.00000,0.00000,0.00000,0.13395,0.00000,0.13342,0.00000,0.00000,0.00000,0.00000
1.32267,2,0.59016,0.02941,0.00385,0.48030,0.08744,0.00181,0.00852,0.00222,0.01703,0.00149,0.06045,0.25080,0.02065,0.03102,0.00078,0.00423,0.05757,0.00000,0.00000,0.11246,0.13995,0.00000,0.00000,0.00000,0.13818,0.00000,0.36437,0.09144,0.00000,0.09603,0.00000
1.34400,2,0.63239,0.02029,0.00270,0.34237,0.06034,0.00125,0.00602,0.00153,0.01175,0.00108,0.29346,0.18141,0.03313,0.03647,0.00354,0.00465,0.01654,0.00000,0.00000,0.03231,0.12636,0.00000,0.00000,0.00000,0.13946,0.00000,0.45367,0.10936,0.00000,0.12230,0.00000
1.36533,9,0.61826,0.01404,0.01687,0.24335,0.04207,0.00093,0.00875,0.00110,0.00818,0.00775,0.35154,0.17703,0.04348,0.07315,0.00775,0.00400,0.00475,0.00000,0.33376,0.00928,0.13245,0.00000,0.00000,0.00000,0.04007,0.07774,0.24061,0.03142,0.09478,0.03514,0.00000
1.38667,9,0.59631,0.00971,0.02947,0.16945,0.05960,0.00094,0.01476,0.00085,0.01309,0.06323,0.38589,0.13943,0.03204,0.07172,0.00655,0.00329,0.00137,0.00000,0.46047,0.00267,0.11767,0.00000,0.00000,0.00000,0.01151,0.10202,0.16493,0.00903,0.12024,0.01010,0.00000
1.40800,9,0.57043,0.00674,0.04342,0.12108,0.14867,0.00095,0.01570,0.00067,0.00973,0.20879,0.26815,0.09658,0.02222,0.05019,0.00464,0.00247,0.00039,0.00000,0.51034,0.00077,0.10264,0.00000,0.00000,0.00000,0.00331,0.11215,0.13532,0.00259,0.12959,0.00290,0.00000
1.42933,8,0.53768,0.00492,0.03628,0.08618,0.13175,0.00511,0.07990,0.00115,0.01017,0.33613,0.18535,0.06712,0.01537,0.03503,0.00351,0.00202,0.00011,0.00000,0.14663,0.00022,0.13672,0.00000,0.00000,0.00000,0.08953,0.34545,0.15833,0.00075,0.12143,0.00083,0.00000
1.45067,8,0.50996,0.00574,0.02915,0.06084,0.09869,0.06784,0.13764,0.03926,0.01236,0.32621,0.12929,0.04701,0.01068,0.02960,0.00248,0.00323,0.00003,0.00000,0.04213,0.00006,0.14953,0.00000,0.00000,0.00000,0.10846,0.42510,0.15317,0.00021,0.12106,0.00024,0.00000
1.47200,5,0.53074,0.00397,0.02015,0.04201,0.06847,0.04821,0.37132,0.02821,0.00857,0.22568,0.08966,0.03437,0.00757,0.04720,0.00172,0.00290,0.00001,0.00000,0.01210,0.00002,0.15702,0.00000,0.00000,0.00000,0.11061,0.45286,0.14349,0.00006,0.12376,0.00007,0.00000
1.49333,5,0.56225,0.00274,0.01394,0.02903,0.04728,0.03353,0.40933,0.03641,0.00592,0.15612,0.06201,0.02924,0.06438,0.10587,0.00124,0.00296,0.00000,0.00000,0.00348,0.00001,0.12608,0.00000,0.00000,0.00000,0.35107,0.13011,0.16791,0.08818,0.13315,0.00002,0.00000
1.51467,5,0.55885,0.00190,0.00971,0.02010,0.03263,0.02387,0.28266,0.02519,0.00409,0.12962,0.04293,0.15790,0.07838,0.18781,0.00089,0.00232,0.00000,0.00000,0.00100,0.00000,0.11494,0.00000,0.00000,0.00000,0.47089,0.03738,0.15156,0.09969,0.12453,0.00001,0.00000
1.53600,8,0.54273,0.00133,0.00758,0.01642,0.02269,0.01770,0.19516,0.01743,0.03871,0.25238,0.02985,0.12621,0.06314,0.20897,0.00064,0.00179,0.00000,0.00000,0.00029,0.00000,0.13079,0.33117,0.00000,0.00000,0.21486,0.01074,0.13794,0.02864,0.14558,0.00000,0.00000
1.55733,7,0.48706,0.00093,0.00533,0.01147,0.01572,0.01483,0.13485,0.01207,0.26246,0.24119,0.02061,0.08901,0.04386,0.14593,0.00044,0.00128,0.00000,0.00000,0.00008,0.00000,0.12078,0.48706,0.00000,0.00000,0.12552,0.00309,0.12498,0.00823,0.13025,0.00000,0.00000
1.57867,7,0.44416,0.00066,0.00372,0.00800,0.01089,0.01498,0.09313,0.00851,0.48461,0.16733,0.01425,0.06157,0.03030,0.10084,0.00031,0.00091,0.00000,0.00000,0.00002,0.00000,0.11072,0.55844,0.00000,0.00000,0.09284,0.00089,0.12004,0.00236,0.11469,0.00000,0.00000
1.60000,7,0.42460,0.00050,0.00258,0.00554,0.00757,0.01782,0.06477,0.00597,0.63591,0.11556,0.00985,0.04253,0.02092,0.06960,0.00023,0.00066,0.00000,0.00000,0.00001,0.00000,0.11278,0.16045,0.00000,0.00000,0.34596,0.00025,0.16117,0.08884,0.13054,0.00000,0.00000
1.62133,7,0.39065,0.00061,0.00244,0.00435,0.00707,0.01832,0.13613,0.00428,0.63306,0.08206,0.00687,0.03424,0.01636,0.05157,0.00183,0.00081,0.00000,0.00000,0.00000,0.00000,0.11104,0.04610,0.00000,0.33808,0.18682,0.00007,0.14723,0.02552,0.14513,0.00000,0.00000
1.64267,7,0.35176,0.00200,0.00233,0.04571,0.00724,0.01692,0.19802,0.00300,0.56590,0.05820,0.00495,0.03790,0.01246,0.04204,0.00172,0.00160,0.00000,0.00000,0.00000,0.00000,0.10577,0.01324,0.00000,0.50770,0.11519,0.00002,0.12309,0.00733,0.12766,0.00000,0.00000
1.66400,7,0.45905,0.00150,0.00240,0.03197,0.00607,0.01192,0.14228,0.00211,0.40512,0.04318,0.00545,0.18147,0.03446,0.05303,0.07768,0.00137,0.00000,0.00000,0.00000,0.00000,0.10462,0.00381,0.00000,0.59065,0.07956,0.00001,0.10692,0.00211,0.11233,0.00000,0.00000
1.68533,7,0.51599,0.00105,0.00219,0.02210,0.00442,0.00826,0.09923,0.00146,0.28020,0.03227,0.00497,0.18296,0.04456,0.07555,0.23900,0.00176,0.00000,0.00000,0.00000,0.00000,0.10828,0.00109,0.00000,0.61916,0.06304,0.00000,0.10131,0.00061,0.10650,0.00000,0.00000
1.70667,13,0.53788,0.00073,0.00217,0.01529,0.00312,0.00578,0.06849,0.00101,0.19336,0.03942,0.00397,0.14056,0.03598,0.05662,0.43183,0.00167,0.00000,0.00000,0.00000,0.00000,0.11544,0.00031,0.00000,0.61121,0.05869,0.00000,0.10438,0.00017,0.10979,0.00000,0.00000
1.72800,13,0.53271,0.00051,0.22989,0.01918,0.00229,0.00407,0.04888,0.00071,0.13348,0.06712,0.00307,0.10441,0.02496,0.03921,0.32014,0.00209,0.00000,0.00000,0.00000,0.00000,0.12425,0.00009,0.00000,0.58066,0.06239,0.00000,0.11296,0.00005,0.11959,0.00000,0.00000
1.74933,1,0.54629,0.00038,0.27232,0.03257,0.00365,0.00530,0.03838,0.00050,0.09217,0.19733,0.00248,0.07386,0.01726,0.02746,0.22767,0.00867,0.00000,0.00000,0.00000,0.00000,0.13267,0.00003,0.00000,0.54022,0.07090,0.00000,0.12351,0.00001,0.13267,0.00000,0.00000
1.77067,8,0.58583,0.00033,0.20812,0.02583,0.01865,0.00509,0.03099,0.00036,0.06361,0.32344,0.00187,0.10353,0.02032,0.03069,0.15865,0.00852,0.00000,0.00000,0.00000,0.00000,0.11848,0.00001,0.00000,0.15521,0.11100,0.00000,0.18362,0.00000,0.03812,0.31330,0.08025
